PassengerId,Name,HomePlanet,Destination,Age,AgeGroup,CryoSleep,VIP,Cabin,Deck,CabinNum,Side,Group,GroupSize,IsSolo,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpent,HasSpent,SpendCategory,RoomService_Share,FoodCourt_Share,ShoppingMall_Share,Spa_Share,VRDeck_Share,Transported,Pred_Transported,Pred_Proba_Transport,Pred_Proba_NoTransport,Cluster_ID,Cluster_Name,Cluster_Transport_Rate,Cluster_NoTransport_Rate,ACM_Axe1,ACM_Axe2,ACM_Axe3,ACM_Axe4,ACM_Axe5,ACM_Axe6,ACM_Axe7,ACM_Axe8,ACM_Axe9,ACM_Axe10,P_Cluster_0_Cryo_Corps,P_Cluster_1_Colons,P_Cluster_2_Luxuria,P_Cluster_3_Voyageurs_Pro,P_Cluster_4_Jeunes_Nomades,Split,Is_Correct_Prediction
3193_01,Golve Mushe,Mars,TRAPPIST-1e,27.0,26-40,0,1,F/666/P,F,666,P,3193,1,1,309,451,849,0,0,1609,1,Faible,0.192,0.2803,0.5277,0.0,0.0,1.0,1,0.72,0.28,4,Jeunes Nomades,0.5341,0.4659,0.1886,-0.8845,0.4404,0.7245,0.0123,0.4761,0.0477,-0.3116,-1.0384,-0.5542,0.1734,0.215,0.1614,0.1658,0.2843,Train,1.0
3195_01,Rald Litthews,Earth,TRAPPIST-1e,1.0,0-12,0,0,G/505/S,G,505,S,3195,6,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1,0.9,2,Luxuria,0.638,0.362,-0.4527,0.6449,-0.0334,0.5023,0.5604,-0.4316,0.1052,-0.2468,0.2509,0.4671,0.1369,0.1927,0.3497,0.1497,0.171,Train,1.0
3195_02,Fredy Litthews,Earth,PSO J318.5-22,60.0,41-60,0,0,G/505/S,G,505,S,3195,6,0,0,31,6,223,356,616,1,Faible,0.0,0.0503,0.0097,0.362,0.5779,0.0,0,0.1333,0.8667,1,Colons,0.3,0.7,-0.5105,0.047,-0.7003,0.2534,-0.348,0.201,-0.1106,-0.4975,0.1905,0.4679,0.1356,0.3233,0.2384,0.1456,0.1571,Train,1.0
3195_03,Fery Litthews,Earth,55 Cancri e,28.0,26-40,0,0,G/505/S,G,505,S,3195,6,0,0,0,675,31,0,706,1,Faible,0.0,0.0,0.9561,0.0439,0.0,1.0,1,0.8833,0.1167,1,Colons,0.3,0.7,-0.1672,-0.0159,-0.5258,0.1077,0.0152,-0.0548,0.0222,-0.1314,-0.1698,0.051,0.1339,0.3792,0.2021,0.1386,0.1462,Train,1.0
3195_04,Ralda Litthews,Earth,PSO J318.5-22,11.0,0-12,0,0,G/505/S,G,505,S,3195,6,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19,0.81,2,Luxuria,0.638,0.362,-0.6041,0.8173,-0.3268,0.6576,0.0752,0.1124,0.1463,-0.4988,0.1538,0.4339,0.122,0.1779,0.4256,0.1317,0.1428,Train,1.0
3195_05,Allena Litthews,Earth,55 Cancri e,0.0,nan,0,0,,G,505,S,3195,6,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27,0.73,2,Luxuria,0.638,0.362,-0.2549,0.7106,-0.1822,0.5223,0.6038,-0.5743,-1.3329,0.5305,-0.3133,-0.7369,0.153,0.1928,0.3181,0.1679,0.1682,Train,1.0
3195_06,Violan Litthews,Earth,TRAPPIST-1e,9.0,0-12,1,0,G/505/S,G,505,S,3195,6,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1033,0.8967,2,Luxuria,0.638,0.362,-0.4409,1.0445,0.1743,0.3881,0.4644,-0.3493,0.1476,-0.278,0.1942,0.4158,0.1334,0.1668,0.3831,0.1513,0.1653,Train,1.0
3196_01,Flats Chate,Mars,TRAPPIST-1e,38.0,26-40,0,0,F/667/P,F,667,P,3196,1,1,1046,0,1553,0,0,2599,1,Moyen,0.4025,0.0,0.5975,0.0,0.0,0.0,0,0.04,0.96,4,Jeunes Nomades,0.5341,0.4659,0.0819,-0.7161,0.6612,0.2346,0.0336,0.1496,-0.0829,0.2714,-0.0638,-0.1217,0.1297,0.1839,0.1296,0.1374,0.4193,Train,1.0
3197_01,Molley Ryanga,Earth,55 Cancri e,18.0,13-25,0,0,F/668/P,F,668,P,3197,1,1,0,0,174,588,0,762,1,Faible,0.0,0.0,0.2283,0.7717,0.0,0.0,0,0.0167,0.9833,1,Colons,0.3,0.7,-0.3124,-0.3653,-0.3849,-0.2909,-0.309,0.0807,-0.3645,0.3481,-0.1357,-0.049,0.1141,0.4635,0.1425,0.1239,0.156,Train,1.0
3200_01,Brie Flynney,Earth,TRAPPIST-1e,40.0,26-40,0,0,F/669/P,F,669,P,3200,1,1,4,11,669,0,773,1457,1,Faible,0.0027,0.0075,0.4592,0.0,0.5305,0.0,0,0.0533,0.9467,1,Colons,0.3,0.7,-0.3408,-0.4983,-0.1621,-0.0228,0.182,0.1452,-0.007,0.2146,-0.2379,-0.1882,0.1102,0.4711,0.134,0.103,0.1817,Train,1.0
3201_01,Lynez Mcfaddoxter,Earth,TRAPPIST-1e,21.0,13-25,0,0,F/670/P,F,670,P,3201,1,1,330,11,0,0,398,739,1,Faible,0.4465,0.0149,0.0,0.0,0.5386,0.0,0,0.0567,0.9433,1,Colons,0.3,0.7,-0.5091,-0.4758,-0.2388,-0.2128,-0.0922,0.0445,-0.1728,0.3041,-0.0445,-0.0927,0.0876,0.5611,0.1177,0.0914,0.1421,Train,1.0
3203_01,Karley Hopez,Earth,TRAPPIST-1e,24.0,13-25,1,0,G/506/S,G,506,S,3203,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.33,0.67,2,Luxuria,0.638,0.362,-0.3983,0.7109,-0.0017,-0.0723,-0.1255,-0.106,0.0815,-0.1055,0.0646,0.038,0.0989,0.1586,0.4814,0.1253,0.1357,Train,1.0
3204_01,Sadra Wirdley,Europa,TRAPPIST-1e,26.0,26-40,0,0,A/27/P,A,27,P,3204,3,0,222,1653,7,227,1457,3566,1,Moyen,0.0623,0.4635,0.002,0.0637,0.4086,0.0,0,0.07,0.93,3,Voyageurs Pro,0.7333,0.2667,0.9535,-0.4155,-0.0624,1.2319,-0.4161,-0.823,0.2358,0.4284,-0.5221,-0.1469,0.1897,0.1878,0.1724,0.2601,0.19,Train,1.0
3204_02,Alphah Wirdley,Europa,TRAPPIST-1e,47.0,41-60,0,0,A/27/P,A,27,P,3204,3,0,3865,3810,0,12,196,7883,1,Élevé,0.4903,0.4833,0.0,0.0015,0.0249,0.0,0,0.1167,0.8833,3,Voyageurs Pro,0.7333,0.2667,1.2277,-0.2888,-0.5903,0.7208,0.1425,-0.7044,-0.2052,0.1288,-0.4643,0.1927,0.2399,0.1784,0.1596,0.257,0.165,Train,1.0
3204_03,Matan Wirdley,Europa,TRAPPIST-1e,46.0,41-60,0,0,A/27/P,A,27,P,3204,3,0,0,131,174,8873,469,9647,1,Élevé,0.0,0.0136,0.018,0.9198,0.0486,0.0,0,0.0067,0.9933,3,Voyageurs Pro,0.7333,0.2667,1.2277,-0.2888,-0.5903,0.7208,0.1425,-0.7044,-0.2052,0.1288,-0.4643,0.1927,0.2399,0.1784,0.1596,0.257,0.165,Train,1.0
3205_01,Denny Dotsondez,Earth,55 Cancri e,55.0,41-60,1,0,G/507/S,G,507,S,3205,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8567,0.1433,2,Luxuria,0.638,0.362,-0.0284,0.7999,-0.098,-0.0481,-0.163,-0.2214,-0.3099,-0.2211,0.1461,0.48,0.1312,0.1652,0.3695,0.187,0.1471,Train,1.0
3206_01,Gwenda Gainebergan,Earth,TRAPPIST-1e,50.0,41-60,0,0,G/520/P,G,520,P,3206,1,1,293,0,21,573,0,887,1,Faible,0.3303,0.0,0.0237,0.646,0.0,0.0,0,0.1,0.9,1,Colons,0.3,0.7,-0.3789,-0.1452,-0.399,0.1949,0.1453,-0.1071,-0.1332,0.1077,0.2737,0.4123,0.1105,0.4469,0.1828,0.1136,0.1462,Train,1.0
3209_01,Ech Nutca,Mars,TRAPPIST-1e,10.0,0-12,1,0,F/672/P,F,672,P,3209,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9867,0.0133,4,Jeunes Nomades,0.5341,0.4659,-0.3116,0.5125,0.994,0.0844,0.4704,-0.015,-0.1427,0.0462,-0.0509,0.1765,0.1429,0.1744,0.245,0.1571,0.2807,Train,1.0
3210_01,Charda Heeroling,Europa,55 Cancri e,17.0,13-25,0,0,E/211/S,E,211,S,3210,3,0,454,19,0,308,3219,4000,1,Moyen,0.1135,0.0048,0.0,0.077,0.8048,0.0,0,0.0233,0.9767,3,Voyageurs Pro,0.7333,0.2667,0.5738,-0.3781,-0.0506,-0.1674,-0.3273,-0.5061,0.4672,-0.0518,0.1286,0.1658,0.1707,0.196,0.1357,0.3105,0.1871,Train,1.0
3210_02,Aldun Clugeadry,Europa,55 Cancri e,20.0,13-25,0,0,E/211/S,E,211,S,3210,3,0,11,596,0,3583,266,4456,1,Moyen,0.0025,0.1338,0.0,0.8041,0.0597,0.0,0,0.0067,0.9933,3,Voyageurs Pro,0.7333,0.2667,0.5738,-0.3781,-0.0506,-0.1674,-0.3273,-0.5061,0.4672,-0.0518,0.1286,0.1658,0.1707,0.196,0.1357,0.3105,0.1871,Train,1.0
3210_03,Axionif Heeroling,Europa,TRAPPIST-1e,37.0,26-40,0,0,E/211/S,E,211,S,3210,3,0,76,2804,0,1287,1229,5396,1,Moyen,0.0141,0.5196,0.0,0.2385,0.2278,0.0,0,0.0733,0.9267,4,Jeunes Nomades,0.5341,0.4659,0.5454,-0.5111,0.1722,0.1007,0.1637,-0.4416,0.8247,-0.1853,0.0263,0.0267,0.1899,0.2021,0.1427,0.2267,0.2387,Train,1.0
3211_01,Stal Baldson,Earth,TRAPPIST-1e,24.0,13-25,0,0,F/673/P,F,673,P,3211,3,0,11,0,9,2645,2,2667,1,Moyen,0.0041,0.0,0.0034,0.9918,0.0007,0.0,0,0.0233,0.9767,1,Colons,0.3,0.7,-0.1926,-0.5336,-0.0176,0.1397,-0.2966,-0.0493,-0.1793,0.4267,0.2154,0.0175,0.1162,0.3766,0.1442,0.1394,0.2237,Train,1.0
3211_02,Maura Baldson,Earth,55 Cancri e,43.0,41-60,0,0,G/521/P,G,521,P,3211,3,0,511,233,174,0,144,1062,1,Faible,0.4812,0.2194,0.1638,0.0,0.1356,0.0,0,0.0533,0.9467,1,Colons,0.3,0.7,-0.1822,-0.0348,-0.5451,0.1168,-0.0715,-0.071,-0.3249,0.1518,0.1825,0.456,0.1301,0.3877,0.1972,0.1403,0.1446,Train,1.0
3211_03,Dianya Baldson,Earth,TRAPPIST-1e,0.0,nan,0,0,G/521/P,G,521,P,3211,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24,0.76,2,Luxuria,0.638,0.362,-0.4714,0.5804,-0.0283,0.6973,0.8288,-0.3745,-1.1228,0.8398,-0.2359,-0.8693,0.1537,0.2016,0.3042,0.1558,0.1847,Train,1.0
3212_01,Philia Bellarkerd,Earth,TRAPPIST-1e,24.0,13-25,0,0,E/212/S,E,212,S,3212,1,1,180,264,0,1225,0,1669,1,Faible,0.1078,0.1582,0.0,0.734,0.0,0.0,0,0.0267,0.9733,1,Colons,0.3,0.7,-0.4254,-0.4607,-0.2034,-0.3557,0.1217,-0.4349,0.6448,-0.2457,-0.0492,0.0281,0.123,0.3992,0.1556,0.1354,0.1868,Train,1.0
3213_01,Lucan Surry,Mars,TRAPPIST-1e,22.0,13-25,0,0,D/103/P,D,103,P,3213,1,1,715,0,726,325,0,1766,1,Faible,0.4049,0.0,0.4111,0.184,0.0,0.0,0,0.05,0.95,4,Jeunes Nomades,0.5341,0.4659,-0.1476,-0.695,0.7766,0.2259,-0.286,0.6479,-0.0914,0.1535,0.2811,0.2373,0.143,0.2031,0.157,0.1488,0.3481,Train,1.0
3215_01,Gretty Warrison,Earth,TRAPPIST-1e,14.0,13-25,1,0,G/508/S,G,508,S,3215,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.7333,0.2667,2,Luxuria,0.638,0.362,-0.3983,0.7109,-0.0017,-0.0723,-0.1255,-0.106,0.0815,-0.1055,0.0646,0.038,0.0989,0.1586,0.4814,0.1253,0.1357,Train,1.0
3216_01,Eristy Haydenzier,Earth,TRAPPIST-1e,3.0,0-12,1,0,G/509/S,G,509,S,3216,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.8567,0.1433,2,Luxuria,0.638,0.362,-0.4409,1.0445,0.1743,0.3881,0.4644,-0.3493,0.1476,-0.278,0.1942,0.4158,0.1334,0.1668,0.3831,0.1513,0.1653,Train,1.0
3216_02,Jennyn Haydenzier,Earth,55 Cancri e,22.0,13-25,1,0,G/509/S,G,509,S,3216,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.94,0.06,2,Luxuria,0.638,0.362,-0.2015,0.8214,-0.1477,-0.1504,-0.3423,-0.0699,-0.1101,-0.0614,-0.0266,0.0817,0.1277,0.1771,0.3725,0.1729,0.1498,Train,1.0
3216_03,Inerry Haydenzier,Earth,TRAPPIST-1e,23.0,13-25,0,0,E/213/S,E,213,S,3216,3,0,0,1573,0,36,0,1609,1,Faible,0.0,0.9776,0.0,0.0224,0.0,1.0,1,0.9533,0.0467,1,Colons,0.3,0.7,-0.4254,-0.4607,-0.2034,-0.3557,0.1217,-0.4349,0.6448,-0.2457,-0.0492,0.0281,0.123,0.3992,0.1556,0.1354,0.1868,Train,1.0
3217_01,Minies Dan,Mars,TRAPPIST-1e,56.0,41-60,0,0,E/198/P,E,198,P,3217,1,1,324,574,116,0,0,1014,1,Faible,0.3195,0.5661,0.1144,0.0,0.0,0.0,0,0.16,0.84,4,Jeunes Nomades,0.5341,0.4659,-0.1659,-0.6621,0.4561,-0.2517,0.3652,-0.2522,0.3941,-0.1179,0.0239,0.2939,0.1374,0.2396,0.1454,0.1421,0.3355,Train,1.0
3218_01,Derine Bardinard,Earth,TRAPPIST-1e,36.0,26-40,0,0,F/606/S,F,606,S,3218,3,0,5,623,88,5,1,722,1,Faible,0.0069,0.8629,0.1219,0.0069,0.0014,1.0,1,0.8333,0.1667,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Train,1.0
3218_02,Lonna Bardinard,Earth,55 Cancri e,58.0,41-60,0,0,F/606/S,F,606,S,3218,3,0,52,0,5,517,0,574,1,Faible,0.0906,0.0,0.0087,0.9007,0.0,0.0,0,0.11,0.89,1,Colons,0.3,0.7,-0.1195,-0.3671,-0.343,-0.2855,-0.1379,-0.3067,-0.5828,-0.1649,0.0508,0.438,0.1262,0.4164,0.1438,0.1487,0.165,Train,1.0
3218_03,Wena Bardinard,Earth,TRAPPIST-1e,1.0,0-12,0,0,G/510/S,G,510,S,3218,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21,0.79,2,Luxuria,0.638,0.362,-0.4527,0.6449,-0.0334,0.5023,0.5604,-0.4316,0.1052,-0.2468,0.2509,0.4671,0.1369,0.1927,0.3497,0.1497,0.171,Train,1.0
3219_01,Vuls Paska,Mars,TRAPPIST-1e,39.0,26-40,1,0,E/214/S,E,214,S,3219,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2133,0.7867,4,Jeunes Nomades,0.5341,0.4659,-0.0169,0.1716,0.9302,-0.3289,0.3686,-0.1505,0.7746,-0.4205,-0.3787,-0.1758,0.1442,0.17,0.1839,0.1629,0.3391,Train,1.0
3220_01,Jeane Meyerthy,Earth,TRAPPIST-1e,33.0,26-40,0,0,G/522/P,G,522,P,3220,1,1,0,0,75,709,0,784,1,Faible,0.0,0.0,0.0957,0.9043,0.0,0.0,0,0.0233,0.9767,1,Colons,0.3,0.7,-0.3837,-0.1462,-0.3719,0.2826,0.2402,0.145,0.2324,0.1779,-0.0924,-0.0814,0.1286,0.378,0.2063,0.1199,0.1673,Train,1.0
3221_01,Brinez Meadoney,Earth,PSO J318.5-22,19.0,13-25,0,0,G/511/S,G,511,S,3221,1,1,0,0,616,0,0,616,1,Faible,0.0,0.0,1.0,0.0,0.0,0.0,0,0.1567,0.8433,1,Colons,0.3,0.7,-0.6837,0.0685,-0.75,0.1511,-0.5272,0.3525,0.0892,-0.3379,0.0178,0.0696,0.1412,0.3018,0.2396,0.1514,0.166,Train,1.0
3223_01,Elany Prickmantes,Earth,TRAPPIST-1e,28.77,26-40,0,0,G/523/P,G,523,P,3223,1,1,16,0,799,0,37,852,1,Faible,0.0188,0.0,0.9378,0.0,0.0434,0.0,0,0.12,0.88,1,Colons,0.3,0.7,-0.3837,-0.1462,-0.3719,0.2826,0.2402,0.145,0.2324,0.1779,-0.0924,-0.0814,0.1286,0.378,0.2063,0.1199,0.1673,Train,1.0
3224_01,Ellie Fredersend,Earth,TRAPPIST-1e,33.0,26-40,0,0,F/607/S,F,607,S,3224,1,1,0,950,0,102,0,1052,1,Faible,0.0,0.903,0.0,0.097,0.0,1.0,1,0.8167,0.1833,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Train,1.0
3225_01,Minoton Surind,Europa,55 Cancri e,17.0,13-25,1,0,C/120/S,C,120,S,3225,2,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,0,Cryo Corps,0.588,0.412,0.812,0.6975,-0.1296,-0.5181,0.0167,0.2525,-0.3241,-0.2946,0.1014,-0.0106,0.2784,0.1495,0.1774,0.2382,0.1566,Train,1.0
3225_02,Bosoneb Surind,Europa,TRAPPIST-1e,28.0,26-40,0,0,C/120/S,C,120,S,3225,2,0,0,3281,0,68,341,3690,1,Moyen,0.0,0.8892,0.0,0.0184,0.0924,1.0,1,0.9967,0.0033,0,Cryo Corps,0.588,0.412,0.966,-0.308,-0.1404,0.1706,0.3866,0.1377,-0.0066,-0.2859,0.3094,0.0252,0.3897,0.1471,0.123,0.182,0.1582,Train,1.0
3227_01,Eila Chardst,Earth,TRAPPIST-1e,21.0,13-25,0,0,G/513/S,G,513,S,3227,1,1,63,15,407,397,0,882,1,Faible,0.0714,0.017,0.4615,0.4501,0.0,0.0,0,0.0867,0.9133,1,Colons,0.3,0.7,-0.5323,-0.1039,-0.4565,-0.0042,-0.0421,-0.1915,0.0481,-0.086,0.1149,0.1027,0.0997,0.4786,0.1766,0.1105,0.1347,Train,1.0
3229_01,Aino Chpeng,Europa,TRAPPIST-1e,45.0,41-60,0,0,B/118/S,B,118,S,3229,1,1,3,2344,1100,498,0,3945,1,Moyen,0.0008,0.5942,0.2788,0.1262,0.0,1.0,1,0.89,0.11,3,Voyageurs Pro,0.7333,0.2667,0.9297,-0.2066,-0.0025,-0.1927,-0.4549,-0.6798,-0.0185,0.1982,0.505,0.5154,0.1664,0.1481,0.1234,0.4086,0.1536,Train,1.0
3230_01,Healls Sache,Mars,TRAPPIST-1e,62.0,60+,1,0,F/674/P,F,674,P,3230,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,4,Jeunes Nomades,0.5341,0.4659,-0.1218,0.1516,0.8933,-0.0392,-0.0423,-0.0121,0.0576,0.0002,1.2703,-1.5697,0.116,0.1578,0.1771,0.1472,0.4019,Train,1.0
3232_01,Munda Burte,Mars,TRAPPIST-1e,43.0,41-60,1,0,F/609/S,F,609,S,3232,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9933,0.0067,4,Jeunes Nomades,0.5341,0.4659,-0.0761,0.1773,0.8599,-0.3706,0.0517,-0.1591,-0.4271,-0.2943,0.006,0.2859,0.1312,0.1712,0.1823,0.1658,0.3495,Train,1.0
3235_01,Stancy Shieldson,Earth,TRAPPIST-1e,27.0,26-40,0,0,F/610/S,F,610,S,3235,1,1,158,0,1271,0,71,1500,1,Faible,0.1053,0.0,0.8473,0.0,0.0473,0.0,0,0.1733,0.8267,1,Colons,0.3,0.7,-0.3211,-0.4785,-0.1699,-0.1197,0.1739,-0.0907,-0.0255,-0.1387,-0.2241,-0.0994,0.0998,0.515,0.1224,0.0996,0.1632,Train,1.0
3236_01,Garyan Woody,Earth,55 Cancri e,1.0,0-12,1,0,G/524/P,G,524,P,3236,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.92,0.08,2,Luxuria,0.638,0.362,-0.2639,1.1351,0.0361,0.4069,0.2557,-0.0772,-0.0256,0.1194,0.0891,0.3707,0.1262,0.1468,0.4416,0.1423,0.1431,Train,1.0
3236_02,Carlen Woody,Earth,TRAPPIST-1e,31.0,26-40,0,0,F/676/P,F,676,P,3236,3,0,593,540,238,0,77,1448,1,Faible,0.4095,0.3729,0.1644,0.0,0.0532,0.0,0,0.03,0.97,1,Colons,0.3,0.7,-0.3408,-0.4983,-0.1621,-0.0228,0.182,0.1452,-0.007,0.2146,-0.2379,-0.1882,0.1102,0.4711,0.134,0.103,0.1817,Train,1.0
3236_03,Anton Woody,Earth,TRAPPIST-1e,18.0,13-25,0,0,E/200/P,E,200,P,3236,3,0,0,30,0,756,5,791,1,Faible,0.0,0.0379,0.0,0.9558,0.0063,0.0,0,0.0333,0.9667,1,Colons,0.3,0.7,-0.4451,-0.4805,-0.1956,-0.2588,0.1298,-0.199,0.6633,0.1076,-0.0631,-0.0607,0.1036,0.4892,0.1331,0.1078,0.1663,Train,1.0
3237_01,Graw Lapie,Mars,TRAPPIST-1e,21.0,13-25,0,0,D/104/P,D,104,P,3237,3,0,1097,0,80,589,0,1766,1,Faible,0.6212,0.0,0.0453,0.3335,0.0,0.0,0,0.01,0.99,4,Jeunes Nomades,0.5341,0.4659,-0.1476,-0.695,0.7766,0.2259,-0.286,0.6479,-0.0914,0.1535,0.2811,0.2373,0.143,0.2031,0.157,0.1488,0.3481,Train,1.0
3237_02,Chrets Lapie,Mars,TRAPPIST-1e,7.0,0-12,0,0,F/677/P,F,677,P,3237,3,0,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.9967,0.0033,4,Jeunes Nomades,0.5341,0.4659,-0.3235,0.113,0.7864,0.1985,0.5663,-0.0972,-0.1851,0.0773,0.0059,0.2278,0.1358,0.1872,0.2152,0.1436,0.3182,Train,1.0
3237_03,Mon Lapie,Mars,TRAPPIST-1e,22.0,13-25,0,0,D/104/P,D,104,P,3237,3,0,2646,0,599,117,0,3362,1,Moyen,0.787,0.0,0.1782,0.0348,0.0,0.0,0,0.0767,0.9233,4,Jeunes Nomades,0.5341,0.4659,0.1689,-0.7528,0.9979,0.5784,-0.4904,0.5541,-0.0979,0.2762,0.541,0.3475,0.1589,0.1925,0.1638,0.1767,0.308,Train,1.0
3238_01,Walles Reste,Mars,TRAPPIST-1e,26.0,26-40,1,0,E/215/S,E,215,S,3238,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2467,0.7533,4,Jeunes Nomades,0.5341,0.4659,-0.0169,0.1716,0.9302,-0.3289,0.3686,-0.1505,0.7746,-0.4205,-0.3787,-0.1758,0.1442,0.17,0.1839,0.1629,0.3391,Train,1.0
3239_01,Stanya Bookerson,Earth,TRAPPIST-1e,30.0,26-40,1,0,G/515/S,G,515,S,3239,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,1.0,1,0.7933,0.2067,2,Luxuria,0.638,0.362,-0.2299,0.6884,0.0751,0.1177,0.1487,-0.0054,0.2473,-0.1949,-0.1289,-0.0574,0.0897,0.1237,0.5646,0.1029,0.1192,Train,1.0
3240_01,Sonnie Vinozarks,Earth,TRAPPIST-1e,17.0,13-25,0,0,E/216/S,E,216,S,3240,1,1,0,382,402,0,7,791,1,Faible,0.0,0.4829,0.5082,0.0,0.0088,0.0,0,0.19,0.81,1,Colons,0.3,0.7,-0.4254,-0.4607,-0.2034,-0.3557,0.1217,-0.4349,0.6448,-0.2457,-0.0492,0.0281,0.123,0.3992,0.1556,0.1354,0.1868,Train,1.0
3241_01,Benny Hickley,Earth,TRAPPIST-1e,28.77,26-40,1,0,G/525/P,G,525,P,3241,1,1,0,0,0,0,0,0,0,Zéro,0.0,0.0,0.0,0.0,0.0,0.0,0,0.24,0.76,2,Luxuria,0.638,0.362,-0.2497,0.6686,0.083,0.2146,0.1568,0.2306,0.2658,0.1584,-0.1427,-0.1461,0.1021,0.1366,0.5181,0.1081,0.1352,Train,1.0
3243_01,Tonald Hermanapp,Earth,55 Cancri e,10.0,0-12,0,0,G/516/S,G,516,S,3243,1,1,0,451,0,0,306,757,1,Faible,0.0,0.5958,0.0,0.0,0.4042,0.0,0,0.11,0.89,2,Luxuria,0.638,0.362,-0.3782,0.3401,-0.4267,0.3781,0.331,-0.3987,-0.0775,-0.2144,0.1533,0.5241,0.1373,0.2429,0.3121,0.1499,0.1577,Train,1.0
3247_01,Harvin Malliamsey,Earth,TRAPPIST-1e,25.0,13-25,0,0,E/202/P,E,202,P,3247,1,1,764,16,0,8,0,788,1,Faible,0.9695,0.0203,0.0,0.0102,0.0,0.0,0,0.01,0.99,1,Colons,0.3,0.7,-0.4451,-0.4805,-0.1956,-0.2588,0.1298,-0.199,0.6633,0.1076,-0.0631,-0.0607,0.1036,0.4892,0.1331,0.1078,0.1663,Train,1.0
3248_01,Rice Baldens,Earth,TRAPPIST-1e,21.0,13-25,0,0,G/526/P,G,526,P,3248,1,1,0,451,0,0,0,451,1,Faible,0.0,1.0,0.0,0.0,0.0,0.0,0,0.23,0.77,1,Colons,0.3,0.7,-0.552,-0.1237,-0.4487,0.0927,-0.034,0.0444,0.0666,0.2674,0.1011,0.014,0.1005,0.478,0.1799,0.1048,0.1369,Train,1.0
3252_01,Dwin Melez,Earth,55 Cancri e,53.0,41-60,0,0,F/613/S,F,613,S,3252,1,1,8,0,236,0,2049,2293,1,Moyen,0.0035,0.0,0.1029,0.0,0.8936,0.0,0,0.0333,0.9667,1,Colons,0.3,0.7,0.197,-0.4249,-0.1218,0.0671,-0.3423,-0.4005,-0.5893,-0.0422,0.3107,0.5482,0.1472,0.274,0.151,0.224,0.2037,Train,1.0
3253_01,Lardy Thorney,Earth,TRAPPIST-1e,21.0,13-25,0,0,G/528/P,G,528,P,3253,1,1,0,0,687,46,20,753,1,Faible,0.0,0.0,0.9124,0.0611,0.0266,0.0,0,0.19,0.81,1,Colons,0.3,0.7,-0.552,-0.1237,-0.4487,0.0927,-0.034,0.0444,0.0666,0.2674,0.1011,0.014,0.1005,0.478,0.1799,0.1048,0.1369,Train,1.0
3254_01,Alphein Igmable,Europa,TRAPPIST-1e,28.0,26-40,0,0,C/121/S,C,121,S,3254,1,1,0,3315,0,594,85,3994,1,Moyen,0.0,0.83,0.0,0.1487,0.0213,1.0,1,0.95,0.05,0,Cryo Corps,0.588,0.412,0.966,-0.308,-0.1404,0.1706,0.3866,0.1377,-0.0066,-0.2859,0.3094,0.0252,0.3897,0.1471,0.123,0.182,0.1582,Train,1.0
